"nationality","response","year"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","atheist","2005"
"Bosnia and Herzegovina","atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","atheist","2005"
"Bosnia and Herzegovina","atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","atheist","2005"
"Bosnia and Herzegovina","atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","atheist","2005"
"Bosnia and Herzegovina","atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Bosnia and Herzegovina","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","non-atheist","2005"
"Ukraine","atheist","2005"
"Ukraine","non-atheist","2005"
