"nationality","response","year"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Nigeria","non-atheist","2005"
"Malaysia","atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","atheist","2005"
"Malaysia","atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
"Malaysia","non-atheist","2005"
