"city","type","bed","bath","garage","sqft","pool","price"
"Santa Monica","Condo/Twh",2,2.5,NA,1600,"N",869000
"Santa Monica","Condo/Twh",2,2.5,NA,1600,"N",939000
"Santa Monica","Condo/Twh",2,2.5,NA,1620,"N",699000
"Santa Monica","Condo/Twh",2,2.5,NA,1652,"N",649000
"Santa Monica","Condo/Twh",2,2.5,NA,1653,"N",799000
"Santa Monica","Condo/Twh",2,2.5,NA,1800,"N",1095000
"Santa Monica","Condo/Twh",2,2.5,NA,1817,"N",1229000
"Santa Monica","Condo/Twh",2,2.5,NA,1916,"N",1895000
"Santa Monica","Condo/Twh",2,2.5,NA,1942,"N",1525000
"Santa Monica","Condo/Twh",2,2.5,NA,2312,"N",1195000
"Santa Monica","Condo/Twh",2,3,"2",1400,"N",819000
"Santa Monica","Condo/Twh",2,3,"2",1443,"N",625000
"Santa Monica","Condo/Twh",2,3,"2",1757,"N",1495000
"Santa Monica","Condo/Twh",2,3,"2",1800,"N",1285000
"Santa Monica","Condo/Twh",2,3,"2",1870,"N",819000
"Santa Monica","Condo/Twh",2,3,NA,828,"N",569000
"Santa Monica","Condo/Twh",2,3,NA,1187,"N",585000
"Santa Monica","Condo/Twh",2,3,NA,1383,"N",629000
"Santa Monica","Condo/Twh",2,3,NA,1414,"N",548000
"Santa Monica","Condo/Twh",2,3,NA,1438,"N",750000
"Santa Monica","Condo/Twh",2,3,NA,1482,"N",729000
"Santa Monica","Condo/Twh",2,3,NA,1672,"N",599000
"Santa Monica","Condo/Twh",2,3,NA,1772,"N",1350000
"Santa Monica","Condo/Twh",2,3,NA,1857,"N",1089000
"Santa Monica","Condo/Twh",2,3,NA,2902,"N",3480000
"Santa Monica","Condo/Twh",2,3,NA,3140,"N",3098000
"Santa Monica","Condo/Twh",3,1.75,"2",1480,"N",749000
"Santa Monica","Condo/Twh",3,1.75,NA,1728,"N",779000
"Santa Monica","Condo/Twh",3,2,NA,1158,"N",649000
"Santa Monica","Condo/Twh",3,2,NA,1341,"N",599000
"Santa Monica","Condo/Twh",3,2,NA,1460,"N",699000
"Santa Monica","Condo/Twh",3,2,NA,1465,"N",599000
"Santa Monica","Condo/Twh",3,2.5,"2",1539,"N",825000
"Santa Monica","Condo/Twh",3,2.5,"2",1948,"N",849000
"Santa Monica","Condo/Twh",3,2.5,"2",2358,"N",1149000
"Santa Monica","Condo/Twh",3,2.5,NA,0,"N",1295000
"Santa Monica","Condo/Twh",3,2.5,NA,0,"N",1295000
"Santa Monica","Condo/Twh",3,2.5,NA,0,"N",1549000
"Santa Monica","Condo/Twh",3,2.5,NA,0,"N",2250000
"Santa Monica","Condo/Twh",3,2.5,NA,1338,"N",749000
"Santa Monica","Condo/Twh",3,2.5,NA,1609,"N",839000
"Santa Monica","Condo/Twh",3,2.5,NA,1718,"N",899000
"Santa Monica","Condo/Twh",3,2.5,NA,1757,"N",999000
"Santa Monica","Condo/Twh",3,2.5,NA,1926,"N",1875000
"Santa Monica","Condo/Twh",3,2.5,NA,2348,"N",895000
"Santa Monica","Condo/Twh",3,2.5,NA,2694,"N",1995000
"Santa Monica","Condo/Twh",3,3,"2",1729,"N",995000
"Santa Monica","Condo/Twh",3,3,"2",1757,"N",995000
"Santa Monica","Condo/Twh",3,3,NA,1737,"N",718000
"Santa Monica","Condo/Twh",3,3,NA,1744,"N",1300000
"Santa Monica","Condo/Twh",3,3,NA,1774,"N",950000
"Santa Monica","Condo/Twh",3,3,NA,2618,"N",1099900
"Santa Monica","Condo/Twh",3,3.5,NA,1600,"N",975000
"Santa Monica","Condo/Twh",3,3.5,NA,2023,"N",828000
"Santa Monica","Condo/Twh",3,3.5,NA,2210,"N",3495000
"Santa Monica","Condo/Twh",3,3.5,NA,4148,"N",6125000
"Santa Monica","Condo/Twh",3,4,"2",2200,"N",889000
"Santa Monica","Condo/Twh",3,4,"2",2372,"N",999000
"Santa Monica","Condo/Twh",3,4,"3",2372,"N",1199000
"Santa Monica","Land",0,0,NA,0,"N",499000
"Santa Monica","Land",0,0,NA,0,"N",730000
"Santa Monica","Land",0,0,NA,0,"N",749000
"Santa Monica","Land",0,0,NA,0,"N",1540000
"Santa Monica","Land",0,0,NA,0,"N",1650000
"Santa Monica","SFR",1,1,NA,720,"N",939900
"Santa Monica","SFR",2,1,"1",760,"N",699900
"Santa Monica","SFR",2,1,"1",1032,"N",682000
"Santa Monica","SFR",2,1,"2",1200,"N",1690000
"Santa Monica","SFR",2,1,NA,779,"N",1365000
"Santa Monica","SFR",2,1,NA,864,"N",750000
"Santa Monica","SFR",2,1,NA,869,"N",685000
"Santa Monica","SFR",2,1,NA,904,"N",1150000
"Santa Monica","SFR",2,1,NA,938,"N",695000
"Santa Monica","SFR",2,1,NA,940,"N",799900
"Santa Monica","SFR",2,1,NA,966,"N",899000
"Santa Monica","SFR",2,1,NA,972,"N",845000
"Santa Monica","SFR",2,1,NA,1011,"N",845000
"Santa Monica","SFR",2,1,NA,1100,"N",799000
"Santa Monica","SFR",2,1,NA,1120,"N",974000
"Santa Monica","SFR",2,1,NA,1281,"N",769000
"Santa Monica","SFR",2,1,NA,1368,"N",1475000
"Santa Monica","SFR",2,1,NA,3800,"N",2395000
"Santa Monica","SFR",2,1.5,NA,0,"N",2250000
"Santa Monica","SFR",2,1.5,NA,1456,"N",899000
"Santa Monica","SFR",2,1.5,NA,1669,"N",1695000
"Santa Monica","SFR",2,1.75,NA,1328,"N",995000
"Santa Monica","SFR",2,1.75,NA,1400,"N",2650000
"Santa Monica","SFR",2,2,"2",916,"N",785000
"Santa Monica","SFR",2,2,NA,0,"Y",1600000
"Santa Monica","SFR",2,2.75,NA,2354,"Y",1650000
"Santa Monica","SFR",3,1,NA,876,"N",815000
"Santa Monica","SFR",3,1,NA,1306,"N",999000
"Santa Monica","SFR",3,1.5,NA,1279,"N",850000
"Santa Monica","SFR",3,2,NA,0,"N",1850000
"Santa Monica","SFR",3,2,NA,1183,"N",850000
"Santa Monica","SFR",3,2,NA,1199,"N",924000
"Santa Monica","SFR",3,2,NA,1229,"N",899000
"Santa Monica","SFR",3,2,NA,1419,"N",769500
"Santa Monica","SFR",3,2,NA,1668,"N",1050000
"Santa Monica","SFR",3,2,NA,1728,"N",1395000
"Santa Monica","SFR",3,2,NA,1754,"N",949000
"Santa Monica","SFR",3,2,NA,2099,"Y",1595000
"Santa Monica","SFR",3,2.5,NA,3455,"N",1999000
"Santa Monica","SFR",3,2.75,"2",0,"Y",2075000
"Santa Monica","SFR",3,3,"3",1527,"N",1299000
"Santa Monica","SFR",3,3,NA,1732,"N",999000
"Santa Monica","SFR",3,3,NA,1850,"N",1359000
"Santa Monica","SFR",3,3,NA,2416,"N",1700000
"Santa Monica","SFR",3,3,NA,2948,"N",2500000
"Santa Monica","SFR",3,3.5,NA,2304,"N",5250000
"Santa Monica","SFR",3,4.5,"2",2942,"N",1699000
"Santa Monica","SFR",3,4.5,"2",4292,"N",2999999
"Santa Monica","SFR",3,4.5,NA,3817,"Y",7900000
"Santa Monica","SFR",4,1.75,NA,1518,"N",1249000
"Santa Monica","SFR",4,2.75,NA,2100,"N",1125000
"Santa Monica","SFR",4,3,NA,0,"N",1495000
"Santa Monica","SFR",4,3,NA,0,"N",1699000
"Santa Monica","SFR",4,3,NA,3668,"Y",1850000
"Santa Monica","SFR",4,3.5,"2",3250,"N",2650000
"Santa Monica","SFR",4,4,"2",3061,"N",1650000
"Santa Monica","SFR",4,4,NA,3012,"N",1399000
"Santa Monica","SFR",4,4,NA,3400,"Y",2095000
"Santa Monica","SFR",4,4.5,NA,3668,"N",1949000
"Santa Monica","SFR",4,5.5,NA,4558,"N",3250000
"Santa Monica","SFR",5,3.5,"2",2803,"Y",2499900
"Santa Monica","SFR",5,4,NA,3000,"N",2895000
"Santa Monica","SFR",5,4,NA,3800,"N",3499000
"Santa Monica","SFR",5,4,NA,3829,"N",2395000
"Santa Monica","SFR",5,5,"2",4628,"N",2400000
"Santa Monica","SFR",5,5.5,NA,4800,"N",3500000
"Santa Monica","SFR",5,5.5,NA,6505,"N",3495000
"Santa Monica","SFR",5,6,NA,4700,"N",2795000
"Santa Monica","SFR",5,6,NA,4984,"N",3995000
"Santa Monica","SFR",5,6.5,NA,6799,"N",8250000
"Santa Monica","SFR",6,5,"2",5900,"Y",4395000
"Santa Monica","SFR",6,5,NA,0,"N",2995000
"Santa Monica","SFR",6,6,NA,7100,"N",4488000
"Santa Monica","SFR",6,6,NA,7203,"N",2800000
"Santa Monica","SFR",6,6.5,NA,4700,"N",2425000
"Westwood","Condo/Twh",0,1,NA,561,"N",319000
"Westwood","Condo/Twh",1,1,"2",832,"N",339000
"Westwood","Condo/Twh",1,1,NA,625,"N",365000
"Westwood","Condo/Twh",1,1,NA,767,"N",365000
"Westwood","Condo/Twh",1,1,NA,786,"N",329000
"Westwood","Condo/Twh",1,1.5,"2",1133,"N",485000
"Westwood","Condo/Twh",1,1.5,NA,947,"N",479000
"Westwood","Condo/Twh",1,1.5,NA,1167,"N",675000
"Westwood","Condo/Twh",1,2,NA,1065,"N",407000
"Westwood","Condo/Twh",2,1,NA,794,"N",349000
"Westwood","Condo/Twh",2,1.75,NA,989,"N",449000
"Westwood","Condo/Twh",2,1.75,NA,995,"N",459000
"Westwood","Condo/Twh",2,2,"2",777,"N",399000
"Westwood","Condo/Twh",2,2,"2",853,"N",349000
"Westwood","Condo/Twh",2,2,"2",898,"N",429000
"Westwood","Condo/Twh",2,2,"2",1205,"N",499000
"Westwood","Condo/Twh",2,2,"2",1511,"N",679000
"Westwood","Condo/Twh",2,2,"2",1640,"N",649000
"Westwood","Condo/Twh",2,2,"2",1694,"N",579000
"Westwood","Condo/Twh",2,2,NA,1050,"N",449000
"Westwood","Condo/Twh",2,2,NA,1080,"N",459000
"Westwood","Condo/Twh",2,2,NA,1082,"N",465000
"Westwood","Condo/Twh",2,2,NA,1117,"N",488000
"Westwood","Condo/Twh",2,2,NA,1146,"N",495000
"Westwood","Condo/Twh",2,2,NA,1150,"N",569000
"Westwood","Condo/Twh",2,2,NA,1163,"N",449000
"Westwood","Condo/Twh",2,2,NA,1189,"N",499000
"Westwood","Condo/Twh",2,2,NA,1331,"N",699900
"Westwood","Condo/Twh",2,2,NA,1379,"N",509000
"Westwood","Condo/Twh",2,2,NA,1454,"N",549000
"Westwood","Condo/Twh",2,2,NA,1508,"N",589000
"Westwood","Condo/Twh",2,2,NA,1517,"N",679000
"Westwood","Condo/Twh",2,2,NA,1532,"N",626400
"Westwood","Condo/Twh",2,2.5,"2",1192,"N",549000
"Westwood","Condo/Twh",2,2.5,"2",1526,"N",699000
"Westwood","Condo/Twh",2,2.5,"2",1828,"N",739000
"Westwood","Condo/Twh",2,2.5,NA,1200,"N",539000
"Westwood","Condo/Twh",2,2.5,NA,1274,"N",479000
"Westwood","Condo/Twh",2,2.5,NA,1334,"N",659000
"Westwood","Condo/Twh",2,2.5,NA,1380,"N",689000
"Westwood","Condo/Twh",2,2.5,NA,1403,"N",649000
"Westwood","Condo/Twh",2,2.5,NA,1475,"N",680000
"Westwood","Condo/Twh",2,2.5,NA,1516,"N",695000
"Westwood","Condo/Twh",2,2.5,NA,1549,"N",780000
"Westwood","Condo/Twh",2,2.5,NA,1612,"N",569000
"Westwood","Condo/Twh",2,2.5,NA,1700,"N",777000
"Westwood","Condo/Twh",2,2.5,NA,1774,"N",675000
"Westwood","Condo/Twh",2,2.5,NA,1774,"N",699000
"Westwood","Condo/Twh",2,2.5,NA,1900,"N",795000
"Westwood","Condo/Twh",2,2.5,NA,1900,"N",849000
"Westwood","Condo/Twh",2,2.5,NA,1900,"N",995000
"Westwood","Condo/Twh",2,2.5,NA,2031,"N",699000
"Westwood","Condo/Twh",2,3,"2",1540,"N",625000
"Westwood","Condo/Twh",2,3,"2",1643,"N",749000
"Westwood","Condo/Twh",2,3,NA,1620,"N",649000
"Westwood","Condo/Twh",2,3,NA,1800,"N",649000
"Westwood","Condo/Twh",2,3,NA,2310,"N",1145000
"Westwood","Condo/Twh",3,2,"2",1603,"N",640000
"Westwood","Condo/Twh",3,2,"2",1913,"N",695000
"Westwood","Condo/Twh",3,2,NA,1300,"N",549000
"Westwood","Condo/Twh",3,2,NA,1549,"N",675000
"Westwood","Condo/Twh",3,2,NA,1662,"N",650000
"Westwood","Condo/Twh",3,2,NA,1697,"N",735000
"Westwood","Condo/Twh",3,2,NA,1800,"N",744000
"Westwood","Condo/Twh",3,2.5,"2",1733,"N",779000
"Westwood","Condo/Twh",3,2.5,"2",1900,"N",879900
"Westwood","Condo/Twh",3,2.5,"2",2118,"N",849000
"Westwood","Condo/Twh",3,2.5,NA,0,"N",695000
"Westwood","Condo/Twh",3,2.5,NA,1534,"N",925000
"Westwood","Condo/Twh",3,2.5,NA,1536,"N",699000
"Westwood","Condo/Twh",3,2.5,NA,1620,"N",699000
"Westwood","Condo/Twh",3,2.5,NA,1703,"N",749000
"Westwood","Condo/Twh",3,2.5,NA,1812,"N",799000
"Westwood","Condo/Twh",3,2.5,NA,1832,"N",759000
"Westwood","Condo/Twh",3,2.5,NA,1832,"N",799000
"Westwood","Condo/Twh",3,2.5,NA,1847,"N",899000
"Westwood","Condo/Twh",3,2.5,NA,1887,"N",739000
"Westwood","Condo/Twh",3,2.5,NA,2662,"N",925000
"Westwood","Condo/Twh",3,2.5,NA,2800,"N",1075000
"Westwood","Condo/Twh",3,3,"2",1487,"N",699000
"Westwood","Condo/Twh",3,3,NA,1468,"N",549000
"Westwood","Condo/Twh",3,3,NA,1693,"N",599000
"Westwood","Condo/Twh",3,3,NA,1870,"N",799000
"Westwood","Condo/Twh",3,3,NA,2200,"N",834500
"Westwood","Condo/Twh",3,3.5,NA,1361,"N",519000
"Westwood","Condo/Twh",3,3.5,NA,1361,"N",519000
"Westwood","Condo/Twh",3,3.5,NA,2650,"N",995000
"Westwood","Condo/Twh",4,2.5,"2",1830,"N",750000
"Westwood","Land",0,0,NA,0,"N",7e+05
"Westwood","SFR",2,1,NA,810,"N",675000
"Westwood","SFR",2,1,NA,968,"N",789000
"Westwood","SFR",2,1,NA,1240,"N",895000
"Westwood","SFR",3,1.25,NA,1594,"N",949000
"Westwood","SFR",3,2,"2",1579,"N",1034000
"Westwood","SFR",3,2.5,NA,2372,"Y",1250000
"Westwood","SFR",3,3,"2",1870,"N",1350000
"Westwood","SFR",3,3,NA,1488,"N",1198000
"Westwood","SFR",5,3.5,NA,3656,"N",1995000
